pr_id,repository,pr_title,pr_description,author,created_date,merged_date,closed_date,num_commits,num_changed_files,additions,deletions,changed_lines,num_comments,num_reviews,review_decisions,num_reviewers,labels,merged,merge_time_hours,ai_reviewer_present,ai_reviewer_names,ai_code_present,commit_messages,modified_files,num_commits_norm,num_changed_files_norm,additions_norm,deletions_norm,changed_lines_norm,num_comments_norm,num_reviews_norm,num_reviewers_norm,num_commits_is_outlier,num_changed_files_is_outlier,additions_is_outlier,deletions_is_outlier,changed_lines_is_outlier,num_comments_is_outlier,num_reviews_is_outlier,num_reviewers_is_outlier
46,facebook/react,Fix issue #46 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_7,2025-06-17,,,7,5,0.0,4,4,2,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.3386755083441611,-0.9886905823388552,-0.8446268488378192,-1.2523687527901417,-1.0041290487425114,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
47,facebook/react,Fix issue #47 in module 8,This PR addresses a bug This P,dev_34,2025-04-23,2025-04-24T14,,3,10,4.0,54,58,4,3,"[""COMMENTED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",2,"[""breaking-change""]",True,38.35365659498832,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,1.2488659370190944,-0.9237725651354154,0.7778250941710027,-0.47457749683067535,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
48,facebook/react,Fix issue #48 in module 18,This PR addresses a bug ,dev_30,2025-02-08,2025-02-08T02,,9,8,78.0,20,98,4,3,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,[],True,2.3691342971276863,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.6138493588737922,0.27721075312822213,-0.3254422270749962,0.10156417425041078,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
49,facebook/react,Fix issue #49 in module 12,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_26,2026-04-11,,,5,1,64.0,35,99,5,1,"[""APPROVED""]",1,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.0231372287103019,-1.6087086646347657,0.049997692916182584,0.16129335582765034,0.11596771602743794,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
50,facebook/react,Fix issue #50 in module 7,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_18,2026-04-22,2026-04-22T19,,5,7,21.0,77,98,4,3,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",2,[],True,19.28584215595375,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.2963410698011411,-0.647870992020796,1.5241529879550606,0.10156417425041078,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
51,facebook/react,Fix issue #51 in module 13,This PR addresses a bug This PR addresses a bug ,dev_33,2026-01-11,2026-01-11T23,,5,11,24.0,38,62,1,4,"[""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",3,"[""breaking-change"", ""bug""]",True,23.262705432001486,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,1.5663742260917457,-0.5991824791182161,0.2586404724081796,-0.4169633297225667,-1.5070317442729848,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
52,facebook/react,Fix issue #52 in module 18,This PR addresses a bu,dev_18,2026-01-11,,,7,4,80.0,8,88,9,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""APPROVED""]",3,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",0.7567693570302158,-0.6561837974168122,0.30966976172994204,-0.7148306933971135,-0.04247124351986075,2.5161898199708013,0.5223948098788154,1.2400714796628798,False,False,False,False,False,True,False,False
53,facebook/react,Fix issue #53 in module 7,This PR addresses a bug This P,dev_4,2025-08-14,,,6,7,126.0,86,212,5,1,"[""COMMENTED""]",1,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.2963410698011411,1.0562269595695006,1.8161943376966485,1.7435679368315062,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
54,facebook/react,Fix issue #54 in module 17,This PR addresses a bug ,dev_35,2025-08-03,,,1,10,90.0,12,102,2,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,1.2488659370190944,0.4719648047385417,-0.5850345379564077,0.1591783413585194,-1.0041290487425114,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
55,facebook/react,Fix issue #55 in module 9,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_25,2025-11-19,,,9,9,135.0,59,194,4,3,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",2,"[""breaking-change"", ""enhancement""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.9313576479464434,1.2022924982772403,0.9400702884718848,1.4843041848450176,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
56,facebook/react,Fix issue #56 in module 8,This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-07-05,2025-07-06T01,,5,1,3.0,64,67,3,3,"[""COMMENTED"", ""APPROVED"", ""APPROVED""]",3,[],True,25.411262727340333,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.0231372287103019,-1.6087086646347657,-0.9400020694362754,1.102315482772767,-0.34494562083743097,-0.5012263532120382,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
57,facebook/react,Fix issue #57 in module 7,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_18,2025-06-07,,,9,3,126.0,0,126,7,1,"[""CHANGES_REQUESTED""]",1,"[""bug""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",1.5366759427707333,-0.9736920864894634,1.0562269595695006,-0.9744230042785249,0.5048633440071711,1.5103844289098547,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
58,facebook/react,Fix issue #58 in module 5,This PR addresses a bug ,dev_22,2025-08-10,,,7,10,33.0,55,88,5,1,"[""CHANGES_REQUESTED""]",1,"[""documentation"", ""needs-review""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,1.2488659370190944,-0.45311694041047634,0.810274133031179,-0.04247124351986075,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
59,facebook/react,Fix issue #59 in module 2,This PR addresses a bug This PR addresses a bug ,dev_34,2025-01-26,,,7,11,103.0,13,116,5,3,"[""APPROVED"", ""APPROVED"", ""COMMENTED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,1.5663742260917457,0.6829483606497213,-0.5525854990962312,0.3608279262368996,0.5045790378489081,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
60,facebook/react,Fix issue #60 in module 15,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_37,2025-04-02,2025-04-03T15,,4,6,8.0,60,68,2,3,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,[],True,39.421451104113196,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,-0.02116721927151,-0.8588545479319755,0.9725193273320613,-0.33054207906040384,-1.0041290487425114,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
61,facebook/react,Fix issue #61 in module 14,This PR addresses a bug ,dev_17,2025-03-01,,,9,8,27.0,59,86,3,2,"[""APPROVED"", ""APPROVED""]",1,"[""needs-review"", ""bug""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.6138493588737922,-0.5504939662156362,0.9400702884718848,-0.07127832707391506,-0.5012263532120382,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
62,facebook/react,Fix issue #62 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_8,2025-04-27,,,4,4,49.0,7,56,5,2,"[""COMMENTED"", ""APPROVED""]",1,[],False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",-0.4130905215805607,-0.6561837974168122,-0.19344487159671692,-0.7472797322572898,-0.5033845803847297,0.5045790378489081,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
63,facebook/react,Fix issue #63 in module 1,This PR addresses a bug ,renovate[bot],2025-01-02,,,6,6,14.0,12,26,9,3,"[""APPROVED"", ""CHANGES_REQUESTED"", ""APPROVED""]",2,[],False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,-0.02116721927151,-0.7614775221268157,-0.5850345379564077,-0.9354908336955443,2.5161898199708013,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,True,False,False
64,facebook/react,Fix issue #64 in module 9,This PR addresses a bug This,dev_12,2025-12-25,,,1,8,60.0,36,96,4,4,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,"[""bug"", ""breaking-change""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,0.6138493588737922,-0.014920324287257277,0.19374239468782675,0.07275709069635648,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
65,facebook/react,Fix issue #65 in module 19,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_18,2025-06-22,2025-06-22T06,,7,9,123.0,7,130,3,3,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,"[""breaking-change""]",True,6.031113119365586,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,0.9313576479464434,1.0075384466669206,-0.7472797322572898,0.5624775111152797,-0.5012263532120382,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
66,facebook/react,Fix issue #66 in module 18,This PR addresses a bug ,dev_32,2026-01-17,,,5,10,81.0,16,97,3,1,"[""APPROVED""]",1,"[""documentation""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,1.2488659370190944,0.325899266030802,-0.455238382515702,0.08716063247338363,-0.5012263532120382,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
67,facebook/react,Fix issue #67 in module 12,This PR addresses a bug This PR addresses a bug ,dev_14,2025-10-25,,,5,1,8.0,37,45,4,4,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""APPROVED"", ""APPROVED""]",3,"[""breaking-change""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.0231372287103019,-1.6087086646347657,-0.8588545479319755,0.2261914335480032,-0.6618235399320284,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
68,facebook/react,Fix issue #68 in module 15,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_11,2025-06-13,2025-06-17T09,,2,3,64.0,11,75,3,3,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",3,"[""documentation""]",True,105.018313632732,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",-1.1929971073210783,-0.9736920864894634,0.049997692916182584,-0.6174835768165842,-0.22971728662121374,-0.5012263532120382,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
69,facebook/react,Fix issue #69 in module 15,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_6,2025-06-05,,,5,5,45.0,45,90,3,4,"[""COMMENTED"", ""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",3,"[""documentation""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.3386755083441611,-0.2583628888001568,0.4857837444294147,-0.013664159965806444,-0.5012263532120382,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
70,facebook/react,Fix issue #70 in module 7,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_23,2025-11-02,,,4,5,39.0,34,73,3,2,"[""CHANGES_REQUESTED"", ""COMMENTED""]",2,"[""bug""]",False,,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,-0.3386755083441611,-0.35573991460531657,0.1288443169674739,-0.2585243701752681,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
71,facebook/react,Fix issue #71 in module 8,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-05-25,,,2,1,109.0,86,195,4,2,"[""APPROVED"", ""COMMENTED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-1.1929971073210783,-1.6087086646347657,0.780325386454881,1.8161943376966485,1.4987077266220448,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
72,facebook/react,Fix issue #72 in module 4,This PR addresses a bug This PR addresses a bug ,dev_38,2025-06-08,2025-06-09T16,,6,9,120.0,150,270,5,1,"[""CHANGES_REQUESTED""]",1,"[""good first issue""]",True,40.233803575579756,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.9313576479464434,0.9588499337643407,3.8929328247479402,2.578973359899081,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,True,True,False,False,False
73,facebook/react,Fix issue #73 in module 8,This PR addresses a bug This PR addresses a bug ,dev_14,2026-04-19,2026-04-20T02,,3,9,54.0,23,77,5,2,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",1,"[""good first issue""]",True,26.533713315130935,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,0.9313576479464434,-0.11229735009241708,-0.2280951104944669,-0.20091020306715945,0.5045790378489081,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
74,facebook/react,Fix issue #74 in module 16,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2026-02-11,2026-02-11T16,,7,6,82.0,37,119,4,1,"[""APPROVED""]",1,"[""breaking-change"", ""enhancement""]",True,16.908975130266214,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.02116721927151,0.342128770331662,0.2261914335480032,0.404038551567981,0.0016763423184349494,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
75,facebook/react,Fix issue #75 in module 11,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_31,2025-03-18,2025-03-18T16,,3,8,22.0,28,50,3,2,"[""CHANGES_REQUESTED"", ""COMMENTED""]",1,[],True,16.009990018773063,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,0.6138493588737922,-0.631641487719936,-0.06584991619358473,-0.5898058310468925,-0.5012263532120382,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
76,facebook/react,Fix issue #76 in module 10,This PR addresses a bug This PR addresses a b,dev_24,2025-01-10,2025-01-10T05,,7,6,102.0,64,166,4,3,"[""APPROVED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",2,[],True,5.762919467774751,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.02116721927151,0.6667188563488613,1.102315482772767,1.0810050150882573,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
